"Nombre d'incendies suivant les critères de sélection : 2541"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;14550;"87";"87027";"Bussière-Galant";"2025-07-14 18:14:47";4000;4000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5019;"13";"13055";"Marseille";"2025-07-14 23:18:00";14;0;10;0;0;4;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;5024;"13";"13055";"Marseille";"2025-07-14 23:50:00";100;0;100;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;6008;"13";"13056";"Martigues";"2025-07-15 00:21:00";10;10;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;5936;"13";"13026";"Châteauneuf-les-Martigues";"2025-07-15 01:09:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;5946;"13";"13040";"Fuveau";"2025-07-15 01:11:00";10;10;0;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;6009;"13";"13056";"Martigues";"2025-07-15 01:15:00";5;5;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;7897;"11";"11144";"Fitou";"2025-07-15 12:42:00";1500;0;1500;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5215;"56";"56102";"Forges de Lanouée";"2025-07-15 13:31:00";55000;5000;;0;50000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18310;"24";"24218";"Jumilhac-le-Grand";"2025-07-15 13:49:00";859000;43000;;202000;614000;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;15633;"33";"33249";"Lormont";"2025-07-15 14:53:00";850;850;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17713;"86";"86227";"Saint-Laon";"2025-07-15 15:10:47";1200;400;;800;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21922;"23";"23086";"Fransèches";"2025-07-15 15:25:00";2500;2500;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;5218;"56";"56040";"Cléguer";"2025-07-15 15:42:00";8000;4000;;0;4000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;17952;"18";"18115";"Ivoy-le-Pré";"2025-07-15 15:54:00";6500;1500;;0;5000;0;;;;;"Estimées";;;"Non";;;;""
2025;8478;"83";"83096";"Pourcieux";"2025-07-15 17:30:00";25;25;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5197;"08";"08363";"Revin";"2025-07-15 20:15:00";30;30;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;19451;"84";"84035";"Cavaillon";"2025-07-16 11:44:00";2100;2100;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5987;"13";"13044";"Grans";"2025-07-16 12:05:00";50;50;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;4698;"36";"36123";"Mézières-en-Brenne";"2025-07-16 12:50:00";3500;3500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4904;"34";"34095";"Fabrègues";"2025-07-16 13:15:00";489;0;489;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;10306;"2A";"2A133";"Guitera-les-Bains";"2025-07-16 13:23:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;15936;"33";"33526";"Tayac";"2025-07-16 13:59:00";10120;20;;100;10000;0;;;;;"Estimées";;;"Non";;;;""
2025;5986;"13";"13085";"Roquefort-la-Bédoule";"2025-07-16 14:01:00";30;30;0;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8481;"83";"83041";"Claviers";"2025-07-16 14:08:00";4584;4584;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;4422;"26";"26108";"Crest";"2025-07-16 14:28:00";5000;5000;0;0;0;0;;;;;"Estimées";"2";"Involontaire (particulier)";"Non";;;;""
2025;17825;"86";"86133";"Ligugé";"2025-07-16 14:41:00";6000;5000;;1000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5984;"13";"13041";"Gardanne";"2025-07-16 14:42:00";20;20;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5988;"13";"13102";"Saint-Victoret";"2025-07-16 14:57:00";5;5;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5985;"13";"13041";"Gardanne";"2025-07-16 15:18:00";20;20;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;17826;"86";"86141";"Magné";"2025-07-16 15:25:00";211000;4000;;0;207000;0;;;;;"Mesurées";;;"Non";;;;""
2025;10552;"74";"74176";"Menthon-Saint-Bernard";"2025-07-16 15:34:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8484;"83";"83008";"Bagnols-en-Forêt";"2025-07-16 15:42:00";2;0;2;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;8483;"83";"83108";"La Roquebrussanne";"2025-07-16 15:47:00";207;207;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;4646;"66";"66069";"Espira-de-l'Agly";"2025-07-16 15:50:00";5000;0;5000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;5982;"13";"13077";"Port-de-Bouc";"2025-07-16 15:53:00";2;2;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;17342;"30";"30133";"Le Grau-du-Roi";"2025-07-16 15:56:00";15998;15998;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;5983;"13";"13088";"Le Rove";"2025-07-16 16:12:00";5;5;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;4902;"34";"34168";"Montesquieu";"2025-07-16 16:47:00";13188;0;13188;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;5023;"13";"13055";"Marseille";"2025-07-16 17:00:00";3500;0;3500;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;19458;"84";"84037";"Châteauneuf-du-Pape";"2025-07-16 17:10:00";200;200;0;0;0;0;;;;;"Mesurées";"3";;"Non";;;;""
2025;5996;"13";"13044";"Grans";"2025-07-16 17:12:00";200;200;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;18441;"40";"40310";"Soustons";"2025-07-16 17:33:00";1840;1840;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11955;"03";"03050";"La Chabanne";"2025-07-16 17:51:00";25080;25080;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4699;"36";"36086";"Heugnes";"2025-07-16 18:02:00";7000;7000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17343;"30";"30312";"Sauveterre";"2025-07-16 18:20:00";6095;6095;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;5995;"13";"13119";"Carnoux-en-Provence";"2025-07-16 19:14:00";5;5;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;6002;"13";"13071";"Les Pennes-Mirabeau";"2025-07-16 19:56:00";30;30;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5989;"13";"13056";"Martigues";"2025-07-16 20:24:00";10;10;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;5221;"56";"56111";"Limerzel";"2025-07-16 20:53:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4746;"05";"05036";"Châteauroux-les-Alpes";"2025-07-16 20:56:00";500;500;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5994;"13";"13005";"Aubagne";"2025-07-16 21:26:00";20;20;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6005;"13";"13056";"Martigues";"2025-07-16 23:11:00";3;3;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;5990;"13";"13039";"Fos-sur-Mer";"2025-07-17 00:34:00";1000;1000;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;18444;"40";"40019";"Aureilhan";"2025-07-17 04:02:00";100;100;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;5991;"13";"13005";"Aubagne";"2025-07-17 08:03:00";20000;20000;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;18017;"24";"24200";"Grand-Brassac";"2025-07-17 09:53:00";1600;1600;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21784;"48";"48126";"Lachamp-Ribennes";"2025-07-17 10:38:00";33;33;0;0;0;0;;;;;"Mesurées";"5";;;;;;"Données partielles ou non valides"
2025;22085;"07";"07329";"Valgorge";"2025-07-17 11:47:00";284500;223700;44600;16200;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";"Non";;;;""
2025;20281;"17";"17074";"Bussac-Forêt";"2025-07-17 12:48:00";2753;2753;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;4690;"2B";"2B251";"Prunelli-di-Fiumorbo";"2025-07-17 12:57:00";185000;35000;80000;40000;30000;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2025;4923;"06";"06136";"Sospel";"2025-07-17 13:15:00";5300;30;5270;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;18573;"40";"40319";"Trensacq";"2025-07-17 13:38:00";15000;15000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;14169;"47";"47145";"Layrac";"2025-07-17 13:39:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4881;"2B";"2B049";"Calenzana";"2025-07-17 14:05:00";1500;0;1500;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22081;"07";"07053";"Chandolas";"2025-07-17 14:14:00";500;500;0;0;0;0;;;;;"Estimées";"3";;"Non";0;0;0;""
2025;4581;"71";"71106";"Charolles";"2025-07-17 14:42:00";50;50;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;7901;"11";"11387";"Taurize";"2025-07-17 15:06:00";250;0;250;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;12530;"48";"48094";"Massegros Causses Gorges";"2025-07-17 15:12:00";8160;8160;0;0;0;0;;;;;"Mesurées";"3";"Accidentelle";"Non";;;;"Données partielles ou non valides"
2025;5609;"35";"35211";"Paimpont";"2025-07-17 15:49:00";518400;476200;;42200;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8486;"83";"83091";"Pierrefeu-du-Var";"2025-07-17 16:57:00";5715;5715;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;4891;"34";"34095";"Fabrègues";"2025-07-17 17:34:00";610;0;610;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;5200;"08";"08081";"Bogny-sur-Meuse";"2025-07-17 17:37:00";1000;1000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;18020;"24";"24064";"Brantôme en Périgord";"2025-07-17 17:45:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;4722;"46";"46197";"Le Montat";"2025-07-17 17:46:00";32000;32000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;18445;"40";"40139";"Laglorieuse";"2025-07-17 18:04:00";1;1;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;8488;"83";"83061";"Fréjus";"2025-07-17 18:23:00";242500;242500;0;0;0;0;;;;;"Mesurées";"5";"Accidentelle";"Non";;;;""
2025;8545;"04";"04049";"Château-Arnoux-Saint-Auban";"2025-07-17 19:07:00";200;200;0;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;6030;"13";"13056";"Martigues";"2025-07-17 19:21:00";2246200;2246200;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;4658;"43";"43268";"Yssingeaux";"2025-07-17 19:58:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19252;"07";"07138";"Lavilledieu";"2025-07-17 20:06:00";100;0;100;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;8659;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"2025-07-17 21:32:00";900;450;450;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;22086;"07";"07338";"Vernoux-en-Vivarais";"2025-07-17 22:36:00";1500;1500;0;0;0;0;;;;;"Estimées";"3";;"Non";0;0;0;""
2025;15937;"33";"33056";"Blanquefort";"2025-07-17 23:09:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6007;"13";"13056";"Martigues";"2025-07-17 23:29:00";100;100;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;22084;"07";"07173";"Péreyres";"2025-07-17 23:42:00";1000;0;1000;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2025;6013;"13";"13041";"Gardanne";"2025-07-18 00:52:00";10;10;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;17721;"86";"86095";"Dissay";"2025-07-18 02:47:30";3;3;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9328;"45";"45244";"Ouzouer-sur-Loire";"2025-07-18 07:04:00";4400;4400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20048;"16";"16365";"Sauvignac";"2025-07-18 07:10:40";200;200;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";0;0;0;""
2025;10794;"68";"68078";"Eguisheim";"2025-07-18 08:11:00";30;30;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5127;"13";"13055";"Marseille";"2025-07-18 09:04:00";7762;1940;5822;0;0;0;;;;;"Mesurées";"4";;"Non";;;;""
2025;6011;"13";"13071";"Les Pennes-Mirabeau";"2025-07-18 13:46:00";18300;18300;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;4767;"05";"05049";"Esparron";"2025-07-18 14:07:00";1;1;0;0;0;0;;;;;"Estimées";"4";"Accidentelle";"Non";;;;""
2025;10308;"2A";"2A004";"Ajaccio";"2025-07-18 14:55:00";50;0;50;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;10307;"2A";"2A004";"Ajaccio";"2025-07-18 14:55:00";12000;0;12000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;18265;"24";"24309";"Neuvic";"2025-07-18 15:28:00";30000;30000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;18451;"40";"40134";"Labouheyre";"2025-07-18 16:03:00";140;100;;40;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;18266;"24";"24109";"La Chapelle-Grésignac";"2025-07-18 16:15:00";80200;200;;0;80000;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17967;"18";"18255";"Le Subdray";"2025-07-18 16:37:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11557;"41";"41232";"Salbris";"2025-07-18 16:54:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5225;"56";"56105";"Lanvénégen";"2025-07-18 17:08:00";800;800;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9394;"56";"56105";"Lanvénégen";"2025-07-18 17:08:00";800;800;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22087;"07";"07300";"Saint-Thomé";"2025-07-18 18:26:00";8000;8000;0;0;0;0;;;;;"Estimées";"3";;"Non";;;;""
2025;5227;"56";"56244";"Sérent";"2025-07-18 18:29:00";11000;1000;;0;10000;0;;;;;"Estimées";;;"Non";;;;""
2025;21039;"43";"43071";"Chomelix";"2025-07-18 18:30:00";250;250;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9362;"56";"56102";"Forges de Lanouée";"2025-07-18 18:33:00";2;2;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4924;"06";"06004";"Antibes";"2025-07-18 18:34:00";500;0;500;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;21448;"77";"77186";"Fontainebleau";"2025-07-18 18:55:36";1;1;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;10796;"68";"68295";"Sainte-Croix-en-Plaine";"2025-07-18 18:59:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17723;"86";"86066";"Châtellerault";"2025-07-18 19:41:56";50;50;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;4965;"46";"46216";"Payrignac";"2025-07-18 20:10:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4963;"46";"46197";"Le Montat";"2025-07-18 21:10:00";1500;1500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6392;"63";"63259";"Olloix";"2025-07-18 22:37:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7905;"11";"11370";"Salles-d'Aude";"2025-07-19 00:49:00";500;500;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;21450;"77";"77186";"Fontainebleau";"2025-07-19 04:38:22";2500;2500;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;17725;"86";"86066";"Châtellerault";"2025-07-19 04:57:06";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;15649;"33";"33452";"Saint-Michel-de-Rieufret";"2025-07-19 06:38:00";30;30;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18574;"40";"40167";"Luxey";"2025-07-19 08:24:00";56000;56000;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;12531;"48";"48075";"Ispagnac";"2025-07-19 08:25:00";607;607;0;0;0;0;;;;;"Mesurées";"4";"Naturelle";"Non";;;;""
2025;18575;"40";"40060";"Callen";"2025-07-19 10:56:00";5500;5500;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;20053;"16";"16218";"Mesnac";"2025-07-19 13:16:04";2100;100;;0;2000;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;6014;"13";"13049";"Lamanon";"2025-07-19 14:47:00";1500;1500;0;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;18455;"40";"40081";"Cère";"2025-07-19 16:43:00";2500;2500;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";0;0;0;""
2025;4925;"06";"06006";"Aspremont";"2025-07-19 17:03:00";200;0;200;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;5520;"89";"89046";"Bléneau";"2025-07-19 17:20:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4926;"06";"06099";"Puget-Théniers";"2025-07-19 17:41:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;4928;"06";"06136";"Sospel";"2025-07-19 17:59:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;4929;"06";"06076";"Lieuche";"2025-07-19 18:10:00";500;0;500;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;17371;"30";"30189";"Nîmes";"2025-07-19 18:16:00";963;963;0;;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;5545;"08";"08081";"Bogny-sur-Meuse";"2025-07-19 18:29:00";20;20;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20235;"16";"16068";"Cellefrouin";"2025-07-19 18:43:00";5500;500;;0;5000;0;;;;;"Estimées";;;"Non";;;;""
2025;5038;"66";"66098";"La Llagonne";"2025-07-19 18:59:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5090;"41";"41043";"Châtillon-sur-Cher";"2025-07-19 21:23:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15651;"33";"33236";"Lège-Cap-Ferret";"2025-07-20 07:04:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22088;"07";"07155";"Mercuer";"2025-07-20 11:56:00";300;300;0;0;0;0;;;;;"Estimées";"4";"Naturelle";"Non";0;0;0;""
2025;6768;"15";"15029";"Cassaniouze";"2025-07-20 13:23:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8490;"83";"83142";"Trigance";"2025-07-20 14:01:00";241800;241800;0;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;10309;"2A";"2A062";"Carbuccia";"2025-07-20 14:11:00";7262;262;7000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;9672;"04";"04004";"Allemagne-en-Provence";"2025-07-20 17:47:00";100;100;0;0;0;0;;;;;"Estimées";;"Naturelle";;;;;"Données partielles ou non valides"
2025;4779;"26";"26205";"Montmaur-en-Diois";"2025-07-20 17:49:00";10;10;0;0;0;0;;;;;"Estimées";"5";"Naturelle";"Non";;;;""
2025;18456;"40";"40152";"Lesperon";"2025-07-20 18:12:00";5;5;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;6020;"13";"13098";"Saint-Mitre-les-Remparts";"2025-07-21 01:57:00";50;50;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4851;"05";"05084";"Montgardin";"2025-07-21 06:57:00";5;5;0;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2025;9679;"04";"04046";"Le Chaffaut-Saint-Jurson";"2025-07-21 11:13:00";10;10;0;0;0;0;;;;;"Estimées";;"Naturelle";;;;;"Données partielles ou non valides"
2025;4930;"06";"06027";"Cagnes-sur-Mer";"2025-07-21 15:40:00";1800;600;0;1200;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;10311;"2A";"2A323";"Tavaco";"2025-07-22 10:58:00";400;0;400;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;9682;"04";"04018";"Banon";"2025-07-22 14:05:00";20;20;0;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;19253;"07";"07291";"Saint-Remèze";"2025-07-22 14:30:00";3500;0;3500;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;18457;"40";"40154";"Lévignacq";"2025-07-22 15:05:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5009;"46";"46070";"Cieurac";"2025-07-22 15:36:00";5000;5000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;6019;"13";"13047";"Istres";"2025-07-22 16:17:00";4500;4500;0;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;5490;"34";"34282";"Saint-Paul-et-Valmalle";"2025-07-22 18:40:00";41;0;41;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;8660;"83";"83086";"Le Muy";"2025-07-22 22:20:00";3000;1500;1500;0;0;0;;;;;"Estimées";"5";"Malveillance";"Non";;;;""
2025;18164;"24";"24584";"Villefranche-de-Lonchat";"2025-07-23 00:54:00";60;60;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;19493;"84";"84003";"Apt";"2025-07-23 02:18:09";250;250;;;;;;;;;"Estimées";;;"Non";;;;""
2025;5486;"34";"34010";"Aniane";"2025-07-23 12:03:00";123;0;123;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;7909;"11";"11069";"Carcassonne";"2025-07-23 12:45:00";150;0;150;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;9688;"04";"04018";"Banon";"2025-07-23 15:28:00";30;30;0;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;15658;"33";"33525";"Tauriac";"2025-07-23 18:04:00";50;50;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;20238;"16";"16111";"Courgeac";"2025-07-23 19:33:00";13000;13000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8750;"83";"83057";"Flassans-sur-Issole";"2025-07-23 23:30:00";7;7;0;0;0;0;;;;;"Mesurées";"5";"Malveillance";"Non";;;;""
2025;10562;"74";"74244";"Saint-Laurent";"2025-07-24 10:16:00";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;15659;"33";"33104";"Castelnau-de-Médoc";"2025-07-24 12:45:00";3000;3000;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;5477;"34";"34023";"Balaruc-les-Bains";"2025-07-24 13:11:00";682;0;682;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;10312;"2A";"2A004";"Ajaccio";"2025-07-24 14:28:00";800;0;800;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5126;"06";"06003";"Andon";"2025-07-24 17:22:00";200;0;200;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;15660;"33";"33214";"Lacanau";"2025-07-24 17:29:00";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;20059;"16";"16102";"Cognac";"2025-07-24 17:42:30";10;10;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21806;"35";"35211";"Paimpont";"2025-07-24 19:24:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19496;"84";"84004";"Aubignan";"2025-07-24 22:55:00";1200;1200;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8910;"83";"83057";"Flassans-sur-Issole";"2025-07-24 23:30:00";7;7;0;0;0;0;;;;;"Mesurées";"5";"Malveillance";"Non";;;;""
2025;15662;"33";"33009";"Arcachon";"2025-07-25 06:51:00";150;150;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20282;"17";"17077";"Cercoux";"2025-07-25 08:55:00";2883;283;;2600;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;10313;"2A";"2A099";"Cozzano";"2025-07-25 11:00:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;14304;"47";"47254";"Saint-Martin-Curton";"2025-07-25 12:22:17";100;100;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;15663;"33";"33529";"La Teste-de-Buch";"2025-07-25 12:24:00";1250;1250;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19498;"84";"84137";"Vaison-la-Romaine";"2025-07-25 14:31:00";200;200;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;6047;"13";"13056";"Martigues";"2025-07-25 15:48:00";50;50;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11128;"72";"72181";"Le Mans";"2025-07-25 19:29:00";2;2;;0;0;0;;;;;"Estimées";;;"Non";;;;""
